year_month,entity,label,frequency
2018-06,Chile,LOC,10
2018-12,Chile,LOC,10
2019-09,Chile,LOC,10
2019-10,Chile,LOC,11
2020-03,Chile,LOC,10
2020-06,Municipalidad De Antofagasta,LOC,12
2020-11,Chile,LOC,10
2020-12,Chile,LOC,26
2020-12,Meta,ORG,17
2020-12,Google,ORG,17
2020-12,Síguenos,LOC,17
2021-01,Chile,LOC,35
2021-01,Meta,ORG,34
2021-01,Google,ORG,34
2021-01,Síguenos,LOC,34
2021-01,Telegram,MISC,20
2021-01,Carabineros,ORG,11
2021-02,Google,ORG,26
2021-02,Meta,ORG,25
2021-02,Síguenos,LOC,25
2021-02,Chile,LOC,20
2021-03,Chile,LOC,48
2021-03,Google,ORG,28
2021-03,Meta,ORG,27
2021-03,Síguenos,LOC,27
2021-03,Telegram,MISC,14
2021-04,Meta,ORG,40
2021-04,Google,ORG,40
2021-04,Síguenos,LOC,40
2021-04,Chile,LOC,35
2021-04,Piñera,PER,16
2021-04,Telegram,MISC,13
2021-04,Tribunal Constitucional,ORG,11
2021-04,Pinochet,PER,10
2021-05,Chile,LOC,41
2021-05,Meta,ORG,41
2021-05,Google,ORG,41
2021-05,Síguenos,LOC,41
2021-05,Telegram,MISC,18
2021-05,Israel,LOC,16
2021-05,Piñera,PER,10
2021-06,Chile,LOC,44
2021-06,Meta,ORG,29
2021-06,Google,ORG,29
2021-06,Síguenos,LOC,29
2021-06,Estados Unidos,LOC,13
2021-06,Indh,ORG,13
2021-06,Telegram,MISC,12
2021-07,Chile,LOC,33
2021-07,Meta,ORG,29
2021-07,Google,ORG,29
2021-07,Síguenos,LOC,29
2021-07,Cuba,LOC,16
2021-07,Convención,ORG,12
2021-07,Convención Constitucional,MISC,11
2021-07,Telegram,MISC,10
2021-08,Meta,ORG,15
2021-08,Google,ORG,15
2021-08,Síguenos,LOC,15
2021-08,Afganistán,LOC,14
2021-08,Chile,LOC,13
2021-09,Chile,LOC,28
2021-09,Meta,ORG,16
2021-09,Google,ORG,16
2021-09,Síguenos,LOC,16
2021-09,Valparaíso,LOC,10
2021-10,Meta,ORG,12
2021-10,Google,ORG,12
2021-10,Síguenos,LOC,12
2021-11,Google,ORG,16
2021-11,Chile,LOC,15
2021-11,Meta,ORG,15
2021-11,Síguenos,LOC,15
2021-11,Kast,PER,12
2021-12,Meta,ORG,24
2021-12,Google,ORG,24
2021-12,Síguenos,LOC,24
2021-12,Chile,LOC,21
2021-12,Gabriel Boric,PER,15
2021-12,Telegram,MISC,12
2022-01,Chile,LOC,15
2022-01,Meta,ORG,15
2022-01,Google,ORG,15
2022-01,Síguenos,LOC,15
2022-02,Ucrania,LOC,20
2022-02,Meta,ORG,18
2022-02,Google,ORG,18
2022-02,Síguenos,LOC,18
2022-02,Estados Unidos,LOC,14
2022-02,Chile,LOC,11
2022-02,Venezuela,LOC,10
2022-03,Chile,LOC,23
2022-03,Google,ORG,19
2022-03,Meta,ORG,18
2022-03,Síguenos,LOC,18
2022-03,Gabriel Boric,PER,11
2022-04,Chile,LOC,19
2022-04,Estados Unidos,LOC,10
2022-04,Meta,ORG,10
2022-04,Google,ORG,10
2022-04,Síguenos,LOC,10
2022-05,Chile,LOC,19
2022-05,Meta,ORG,14
2022-05,Google,ORG,14
2022-05,Síguenos,LOC,14
2022-06,Constitución,MISC,16
2022-06,Chile,LOC,16
2022-06,Meta,ORG,14
2022-06,Google,ORG,14
2022-06,Síguenos,LOC,14
2022-06,Europa,LOC,13
2022-06,Otan,ORG,11
2022-07,Chile,LOC,44
2022-07,Google,ORG,13
2022-07,Meta,ORG,12
2022-07,Síguenos,LOC,12
2022-07,Puerto Varas,LOC,11
2022-07,Constitución,MISC,10
2022-08,Chile,LOC,22
2022-08,Ucrania,LOC,14
2022-08,Meta,ORG,14
2022-08,Google,ORG,14
2022-08,Síguenos,LOC,14
2022-09,Chile,LOC,31
2022-09,Neimar Claret Andrade,PER,23
2022-09,La Araucanía,LOC,23
2022-09,Angol,LOC,19
2022-09,Malleco,LOC,12
2022-09,Temuco,LOC,10
2022-09,Meta,ORG,10
2022-09,Google,ORG,10
2022-09,Síguenos,LOC,10
2022-10,Chile,LOC,33
2022-10,La Araucanía,LOC,31
2022-10,Neimar Claret Andrade,PER,30
2022-10,Malleco,LOC,21
2022-10,Angol,LOC,21
2022-10,Carabineros,ORG,19
2022-10,Macrozona Sur,LOC,17
2022-11,La Araucanía,LOC,38
2022-11,Chile,LOC,31
2022-11,Angol,LOC,21
2022-11,Neimar Claret Andrade,PER,21
2022-11,Gabriel Boric,PER,14
2022-11,Malleco,LOC,12
2022-11,Ministerio Público,LOC,10
2022-11,Carabineros,ORG,10
2022-12,Chile,LOC,35
2022-12,La Araucanía,LOC,30
2022-12,Angol,LOC,17
2022-12,Macrozona Sur,LOC,15
2022-12,Temuco,LOC,13
2022-12,Neimar Claret Andrade,PER,13
2022-12,Villarrica,LOC,10
2023-01,La Araucanía,LOC,21
2023-01,Chile,LOC,12
2023-02,La Araucanía,LOC,28
2023-02,Neimar Claret Andrade,PER,21
2023-02,Chile,LOC,18
2023-02,Temuco,LOC,16
2023-02,Carabineros,ORG,13
2023-02,Victoria,LOC,12
2023-02,Biobío,LOC,10
2023-03,Chile,LOC,50
2023-03,La Araucanía,LOC,37
2023-03,Neimar Claret Andrade,PER,36
2023-03,Temuco,LOC,20
2023-03,Angol,LOC,19
2023-03,Ministerio Público,LOC,18
2023-03,Estados Unidos,LOC,17
2023-03,Malleco,LOC,16
2023-03,Carabineros,ORG,13
2023-03,Curacautín,LOC,13
2023-03,Sag,ORG,12
2023-03,Collipulli,LOC,12
2023-03,Meta,ORG,12
2023-03,Google,ORG,12
2023-03,Síguenos,LOC,12
2023-03,Otan,ORG,11
2023-03,Victoria,LOC,11
2023-03,Parinacota,LOC,11
2023-03,Arica,LOC,10
2023-03,Ercilla,LOC,10
2023-04,Chile,LOC,46
2023-04,La Araucanía,LOC,28
2023-04,Angol,LOC,24
2023-04,Neimar Claret Andrade,PER,23
2023-04,Meta,ORG,18
2023-04,Google,ORG,18
2023-04,Síguenos,LOC,18
2023-04,Ucrania,LOC,15
2023-04,Rusia,LOC,14
2023-04,Victoria,LOC,13
2023-04,Estados Unidos,LOC,12
2023-04,Carabineros,ORG,12
2023-04,Temuco,LOC,10
2023-04,Ministerio Público,LOC,10
2023-05,Chile,LOC,92
2023-05,La Araucanía,LOC,47
2023-05,Neimar Claret Andrade,PER,26
2023-05,Gabriel Boric,PER,20
2023-05,Angol,LOC,20
2023-05,Partido Republicano,ORG,17
2023-05,Consejo Constitucional,ORG,17
2023-05,Valparaíso,LOC,15
2023-05,Coquimbo,LOC,14
2023-05,Malleco,LOC,14
2023-05,Ñuble,LOC,13
2023-05,Argentina,LOC,13
2023-05,Carabineros,ORG,13
2023-05,Constitución,MISC,12
2023-05,Provincia De Malleco,LOC,12
2023-05,Temuco,LOC,12
2023-05,Victoria,LOC,11
2023-05,Corfo,ORG,10
2023-05,Ovalle,LOC,10
2023-06,Chile,LOC,1138
2023-06,Magallanes,LOC,725
2023-06,Boric,PER,716
2023-06,Hacienda,PER,714
2023-06,Mandatario,PER,701
2023-06,Obras Públicas,LOC,673
2023-06,Bienes Nacionales,MISC,668
2023-06,Economía,MISC,668
2023-06,Deportes,LOC,665
2023-06,Nadie,MISC,664
2023-06,Dahián Oyarzún,PER,664
2023-06,Ruth Saieh,PER,664
2023-06,Leonidas Hernández,PER,663
2023-06,Plebiscito De Salida,MISC,663
2023-06,Luz Bermúdez,PER,663
2023-06,Gloria Aravena,PER,663
2023-06,Christian Gallardo,PER,663
2023-06,Provincia De Neuquén,LOC,484
2023-06,Servicio De Cooperación Técnica,ORG,450
2023-06,Puerto Varas,LOC,449
2023-06,Ministerio De Economía,LOC,447
2023-06,Capital Abeja Emprende,MISC,446
2023-06,Servicio Nacional De La Mujer Y La Equidad De Género,ORG,445
2023-06,La Postulación Se Realiza En Www.Sercotec.Cl,MISC,442
2023-06,Sercotec Jessica Kramm,PER,442
2023-06,Luz María Flores,PER,442
2023-06,Programa Mujeres Jefas De Hogar,MISC,442
2023-06,Luz María,PER,442
2023-06,Ñuble,LOC,358
2023-06,Argentina,LOC,345
2023-06,Región De Ñuble,LOC,261
2023-06,San Fabián De Alico,LOC,245
2023-06,Grupo Técnico Mixto Argentino-Chileno,MISC,243
2023-06,Paso Minas Ñuble,LOC,243
2023-06,Minas-Ñuble,LOC,242
2023-06,Provincia Del Neuquén,LOC,242
2023-06,El Ministro Jefe De Gabinete,MISC,242
2023-06,Sebastián González,PER,242
2023-06,Neuquén Informa,LOC,242
2023-06,Estados,LOC,242
2023-06,Las Ovejas,LOC,242
2023-06,Democracia Viva,ORG,215
2023-06,Gabriel Boric,PER,213
2023-06,Antofagasta,LOC,208
2023-06,Carabineros,ORG,184
2023-06,Santiago,LOC,180
2023-06,Coquimbo,LOC,176
2023-06,Presidente,PER,149
2023-06,Diario El Día,MISC,142
2023-06,Valparaíso,LOC,140
2023-06,Sin Embargo,MISC,135
2023-06,Ministerio Público,LOC,135
2023-06,Catalina Pérez,PER,122
2023-06,Wagner,PER,121
2023-06,Biobío,LOC,119
2023-06,Tongoy,LOC,119
2023-06,Ucrania,LOC,119
2023-06,Club Deportivo Tongoy,ORG,114
2023-06,Bolincheros,ORG,114
2023-06,Estadio De Tongoy,LOC,114
2023-06,Campeonato De La Federación Nacional Del Fútbol Rural De Chile,MISC,114
2023-06,Fenfur,LOC,114
2023-06,Roberto Alucema,PER,114
2023-06,Comité De Disciplina,ORG,112
2023-06,Asociación De Tongoy,ORG,112
2023-06,La Araucanía,LOC,111
2023-06,La Serena,LOC,111
2023-06,Maule,LOC,111
2023-06,Estados Unidos,LOC,110
2023-06,Revolución Democrática,ORG,108
2023-06,Rusia,LOC,105
2023-06,O’Higgins,LOC,102
2023-06,Fundación Democracia Viva,ORG,102
2023-06,Coltauco,LOC,97
2023-06,División,ORG,96
2023-06,Daniel Andrade,PER,94
2023-06,Chillán,LOC,91
2023-06,Consejo Regional,ORG,85
2023-06,Ahora,MISC,85
2023-06,Rancagua,LOC,83
2023-06,Región Metropolitana,LOC,81
2023-06,Instagram,PER,81
2023-06,Moscú,LOC,78
2023-06,Carlos Montes,PER,77
2023-06,Fiscalía,ORG,72
2023-06,Titanic,MISC,72
2023-06,Puerto Natales,LOC,68
2023-06,Concepción,LOC,67
2023-06,Punta Arenas,LOC,64
2023-06,Latinoamérica,LOC,64
2023-06,Placilla,LOC,62
2023-06,Temuco,LOC,61
2023-06,Prigozhin,LOC,61
2023-06,Atacama,LOC,59
2023-06,Brasil,LOC,59
2023-06,Twitter,MISC,59
2023-06,Antonia,PER,59
2023-06,Universidad De Chile,ORG,58
2023-06,Ministerio De Salud,LOC,57
2023-06,San Nicolás,LOC,57
2023-06,Gobierno Regional,LOC,56
2023-06,Copiapó,LOC,55
2023-06,Bío Bío,LOC,55
2023-06,Municipio,LOC,55
2023-06,Río Ñuble,LOC,54
2023-06,Consejo Constitucional,ORG,53
2023-06,Ministerio De Obras Públicas,LOC,53
2023-06,Gran Hermano,PER,53
2023-06,Tatiana Rojas,PER,53
2023-06,Los Ríos,LOC,52
2023-06,Región De Coquimbo,LOC,52
2023-06,Europa,LOC,51
2023-06,Corte De Apelaciones De Rancagua,ORG,51
2023-06,España,LOC,50
2023-06,Mega,MISC,50
2023-06,Senapred,ORG,50
2023-06,Yevgueni Prigozhin,PER,50
2023-06,San Fernando,LOC,49
2023-06,Carlos Contreras,PER,49
2023-06,Francia,LOC,48
2023-06,Centro,LOC,48
2023-06,Puente Ñuble Ferroviario,LOC,48
2023-06,Udi,ORG,47
2023-06,Comer Y Dormir Mal,MISC,47
2023-06,Academia Americana De Pediatría,ORG,47
2023-06,Grupo De Trabajo De La Sociedad Europea De Cardiología,MISC,47
2023-06,Cuestión De (Malos,MISC,47
2023-06,Los Estudios Epidemiológicos,MISC,47
2023-06,Titán,PER,47
2023-06,Pandemia,ORG,47
2023-06,Radier,PER,47
2023-06,Junta De Vecinos De Puente Ñuble,ORG,47
2023-06,Rosa Fuentealba,PER,47
2023-06,Juzgado De Garantía De San Fernando,ORG,47
2023-06,Eduardo Juan Macaya Zentilli,PER,47
2023-06,Segunda Sala,MISC,47
2023-06,Marcela De Orúe Ríos,PER,47
2023-06,Visnia Mahmoud Auad,PER,47
2023-06,Macarena García Diéguez-,PER,47
2023-06,Macaya Zentilli,PER,47
2023-06,Roth,PER,47
2023-06,Valdivia,LOC,45
2023-06,Presidente Boric,PER,45
2023-06,Carolina Tohá,PER,45
2023-06,Bolivia,LOC,45
2023-06,Congreso,ORG,44
2023-06,Esteban Valenzuela,PER,44
2023-06,Ejecutivo,ORG,44
2023-06,Chilevisión,ORG,44
2023-06,Policía De Investigaciones,ORG,44
2023-06,Frente Amplio,ORG,43
2023-06,Presidente De La República,MISC,43
2023-06,Rengo,LOC,43
2023-06,Seremi De Vivienda De Antofagasta,LOC,43
2023-06,Río Cachapoal,LOC,43
2023-06,México,LOC,42
2023-06,Ministerio De Vivienda,LOC,42
2023-06,Linares,LOC,42
2023-06,Ministro De Agricultura,LOC,41
2023-06,Ovalle,LOC,41
2023-06,Servicio Nacional Del Adulto Mayor,ORG,41
2023-06,Ilícitos,MISC,41
2023-06,Mario Marcel,PER,40
2023-06,Senado,ORG,40
2023-06,Sixdegrees,ORG,40
2023-06,China,LOC,40
2023-06,Constitución,MISC,39
2023-06,La Moneda,LOC,39
2023-06,Yislem Barrientos Académica,PER,39
2023-06,Fonoaudiología Universidad De Las Américas Sede Concepción,ORG,39
2023-06,Día Mundial De Toma De Conciencia Del Abuso,MISC,39
2023-06,Maltrato En La Vejez,MISC,39
2023-06,Senama,LOC,39
2023-06,Al Respecto,MISC,39
2023-06,Contraloría,ORG,39
2023-06,Perú,LOC,39
2023-06,Mop,LOC,38
2023-06,La Ley,LOC,38
2023-06,Los Lagos,LOC,37
2023-06,Colo Colo,ORG,37
2023-06,Cpc,ORG,37
2023-06,Neimar Claret Andrade,PER,37
2023-06,Salvador Allende,PER,36
2023-06,Onu,ORG,36
2023-06,Ayer,PER,36
2023-06,Lo Anterior,MISC,36
2023-06,Licantén,LOC,36
2023-06,Gobierno Regional,ORG,35
2023-06,Página 7,MISC,35
2023-06,Internet,MISC,35
2023-06,Venezuela,LOC,35
2023-06,Indap,LOC,35
2023-06,Interior,LOC,35
2023-06,Río Maipo,LOC,35
2023-06,Canadá,LOC,35
2023-06,Angol,LOC,35
2023-06,París,LOC,35
2023-06,Influenza,MISC,34
2023-06,Buenos Aires,LOC,34
2023-06,Sky Airlines,ORG,34
2023-06,La Tierra,LOC,34
2023-06,De Hecho,MISC,34
2023-06,Simce,MISC,33
2023-06,Ine,ORG,33
2023-06,Covid-19,LOC,33
2023-06,América,LOC,33
2023-06,Entendimiento,MISC,33
2023-06,Parque Nacional Torres Del Paine,LOC,33
2023-06,El Teniente,LOC,32
2023-06,Corte Suprema,LOC,32
2023-06,Ministerio De Desarrollo Social,LOC,32
2023-06,Curicó,LOC,32
2023-06,Puerto Montt-,LOC,32
2023-06,Turismo De Invierno,MISC,32
2023-06,Full Day Paine,MISC,32
2023-06,Base Torres,LOC,32
2023-06,W Invernal,MISC,32
2023-06,Cerro Benítez,LOC,32
2023-06,Emol,PER,32
2023-06,Seremi De Salud,LOC,32
2023-06,Minvu,MISC,32
2023-06,Surovikin,PER,32
2023-06,Renovación Nacional,ORG,31
2023-06,Juan Ignacio Latorre,PER,31
2023-06,Acá,LOC,31
2023-06,Coquimbo Unido,LOC,31
2023-06,Ministerio De Vivienda Y Urbanismo,LOC,31
2023-06,Seremi De Vivienda,LOC,31
2023-06,Vivienda De Antofagasta,LOC,31
2023-06,Tvn,ORG,30
2023-06,Nueva York,LOC,30
2023-06,Macrozona Sur,LOC,30
2023-06,Hospital De Pichilemu,LOC,30
2023-06,A Nosotros,MISC,30
2023-06,Guardia Costera,ORG,30
2023-06,Telegram,MISC,30
2023-06,Yingo,MISC,30
2023-06,Chimbarongo,LOC,30
2023-06,Google,ORG,30
2023-06,Puerto Montt,LOC,29
2023-06,Iquique,LOC,29
2023-06,Colombia,LOC,29
2023-06,Ministerio De Educación,LOC,29
2023-06,Malleco,LOC,29
2023-06,Pérez,PER,29
2023-06,Andrade,PER,29
2023-06,Juego De Ilusiones,MISC,29
2023-06,Minsal,LOC,29
2023-06,Fan Page,MISC,29
2023-06,Ejército,MISC,28
2023-06,Dr. Alejandro Cerda,PER,28
2023-06,El Profesional Médico,MISC,28
2023-06,Copa Libertadores,MISC,28
2023-06,Lun,MISC,28
2023-06,Espero,MISC,28
2023-06,Pgu,ORG,27
2023-06,Congreso Nacional,LOC,27
2023-06,Anto,PER,27
2023-06,Minvu,LOC,27
2023-06,Vialidad,LOC,27
2023-06,Valentina Roth,PER,27
2023-06,Escuchar,MISC,27
2023-06,Apple,ORG,26
2023-06,Gobernador Regional Pablo Silva Amaya,MISC,26
2023-06,Ministerio De Las Culturas,LOC,26
2023-06,Efe,ORG,26
2023-06,Democrática,ORG,26
2023-06,Sernac,ORG,26
2023-06,Marcel,PER,25
2023-06,Fuerzas Armadas,ORG,25
2023-06,Partido Republicano,ORG,25
2023-06,Copa Chile,MISC,25
2023-06,Universidad Católica,ORG,25
2023-06,Uruguay,LOC,25
2023-06,Copa Sudamericana,MISC,25
2023-06,Londres,LOC,25
2023-06,Jeannette Jara,PER,25
2023-06,Pleno Del,MISC,24
2023-06,Alemania,LOC,24
2023-06,Región De O’Higgins,LOC,24
2023-06,Calama,LOC,24
2023-06,El Día,MISC,24
2023-06,Vladimir Putin,PER,24
2023-06,Ecuador,LOC,24
2023-06,La Pincoya,LOC,24
2023-06,Corfo,ORG,24
2023-06,Ñublense,ORG,24
2023-06,Región Del Biobío,LOC,24
2023-06,Reino Unido,LOC,24
2023-06,Roma,LOC,24
2023-06,Por Lo Mismo,MISC,24
2023-06,Travesti,LOC,24
2023-06,Ttnb,MISC,24
2023-06,Servel,ORG,24
2023-06,Inglaterra,LOC,23
2023-06,Soledad Ortega Farfán,PER,23
2023-06,Plantas,ORG,23
2023-06,El Teniente?,MISC,23
2023-06,Llegue,LOC,23
2023-06,Eran Tiempos,MISC,23
2023-06,Al Principio,MISC,23
2023-06,Comencé,LOC,23
2023-06,Como Analista Me Toco,MISC,23
2023-06,Recursos Humanos.,LOC,23
2023-06,Gerencia De Plantas,ORG,23
2023-06,Ee.Uu.,LOC,23
2023-06,Pleno,ORG,23
2023-06,Carretera El Cobre,LOC,23
2023-06,Banco Integrado De Proyecto,ORG,23
2023-06,Chillán Viejo,LOC,23
2023-06,Putin,PER,23
2023-06,Comisión Experta,ORG,23
2023-06,Tiane Endler,PER,23
2023-06,Chiloé,LOC,23
2023-06,Tierra Amarilla,LOC,23
2023-06,Urbanismo Social,ORG,23
2023-06,Puente Cachapoal,LOC,23
2023-06,Bielorrusia,LOC,23
2023-06,Nicolás Grau,PER,23
2023-06,Golpe De Estado,ORG,22
2023-06,Magallanes,MISC,22
2023-06,Cristina Bravo,PER,22
2023-06,Unidad Popular,ORG,22
2023-06,Tinguiririca,LOC,22
2023-06,Cámara,ORG,22
2023-06,Patrimonio,MISC,22
2023-06,Tiktok,MISC,22
2023-06,República,ORG,22
2023-06,Titan,LOC,22
2023-06,Talca,LOC,22
2023-06,La Roja,ORG,22
2023-06,Región,LOC,22
2023-06,Región De Magallanes,LOC,22
2023-06,Nosotros,MISC,22
2023-06,Giorgio Jackson,PER,22
2023-06,Vivienda Y Urbanismo,LOC,22
2023-06,No Quería Que Se Supiera Cuándo La Iban A Operar,MISC,22
2023-06,Creo Que Nunca Había Tenido Tanta Pena En Mi Vida,MISC,22
2023-06,Delegado Presidencial Favio Lopez,PER,22
2023-06,Travesía,LOC,22
2023-06,Ministerio,LOC,21
2023-06,Tengo,MISC,21
2023-06,Ximena Aguilera,PER,21
2023-06,Oms,ORG,21
2023-06,Servicio Nacional De Prevención Y Respuesta Ante Desastres,ORG,21
2023-06,Anfp,ORG,21
2023-06,Afp,ORG,21
2023-06,Bolsonaro,PER,21
2023-06,Mop,ORG,21
2023-06,Manuel Monsalve,PER,21
2023-06,Metropolitana,LOC,21
2023-06,San Carlos,LOC,21
2023-06,Sernac,LOC,21
2023-06,Eeuu,LOC,21
2023-06,Instituto Nacional De Estadísticas,ORG,20
2023-06,Serviu,MISC,20
2023-06,Universidad De Concepción,ORG,20
2023-06,Benjamín,PER,20
2023-06,Concejo Municipal,LOC,20
2023-06,Kremlin,LOC,20
2023-06,Tse,ORG,20
2023-06,Biobiochile,LOC,20
2023-06,Dga,ORG,20
2023-06,Palena,LOC,20
2023-06,Grupo Wagner,ORG,20
2023-06,Los Fabulosos Cadillacs,ORG,20
2023-06,Región Del Maule,LOC,20
2023-06,Ministerio De Defensa,LOC,20
2023-06,Consejo Para La Transparencia,ORG,20
2023-06,Alfredo Bravo,PER,20
2023-06,La Línea,MISC,20
2023-06,Justicia,MISC,19
2023-06,Por Otro Lado,MISC,19
2023-06,Claro,LOC,19
2023-06,Grupo Wagner,PER,19
2023-06,Tohá,PER,19
2023-06,Dirección Del Trabajo,ORG,19
2023-06,Tarapacá,LOC,19
2023-06,Los Ángeles,LOC,19
2023-06,Daniella Chávez,PER,19
2023-06,Ricardo Mewes,PER,19
2023-06,Trinidad,LOC,19
2023-06,Mariana,PER,19
2023-06,Talagante,LOC,19
2023-06,Bomberos,LOC,19
2023-06,Ministerio De Agricultura,LOC,19
2023-06,Rodrigo Hernández,PER,19
2023-06,Viña Del Mar,LOC,18
2023-06,Sercotec,PER,18
2023-06,Columna De Opinión,LOC,18
2023-06,Alerta Roja,ORG,18
2023-06,Cachapoal,LOC,18
2023-06,Vladímir Putin,PER,18
2023-06,Vivienda,PER,18
2023-06,Alto Hospicio,LOC,18
2023-06,Álvaro Elizalde,PER,18
2023-06,Segpres,ORG,18
2023-06,Facebook,MISC,18
2023-06,Patagonia,LOC,18
2023-06,Antártica,LOC,18
2023-06,En Estados Unidos,LOC,18
2023-06,Victoria,LOC,18
2023-06,Chaitén,LOC,18
2023-06,Daniela Dresdner,PER,18
2023-06,Rostov,LOC,18
2023-06,Trabajo Y Previsión Social,MISC,18
2023-06,Río Tinguiririca,LOC,18
2023-06,Cauquenes,LOC,18
2023-06,Apruebo,MISC,17
2023-06,Codelco,ORG,17
2023-06,Presidente,MISC,17
2023-06,Comisión,ORG,17
2023-06,Cnn,ORG,17
2023-06,Santa Cruz,LOC,17
2023-06,Estadio Santa Laura,LOC,17
2023-06,Paraguay,LOC,17
2023-06,Buenos,LOC,17
2023-06,Jair Bolsonaro,PER,17
2023-06,Cámara De Diputados,ORG,17
2023-06,Gran Hermano,MISC,17
2023-06,Doñihue,LOC,17
2023-06,Servicio Nacional Del Consumidor,ORG,17
2023-06,Presidencial,PER,17
2023-06,Banco Mundial,ORG,17
2023-06,Ríos,PER,17
2023-06,Contraloría General De La República,ORG,17
2023-06,El Rancagüino,PER,17
2023-06,Seremi,LOC,17
2023-06,Por Eso,MISC,17
2023-06,Vivienda,LOC,17
2023-06,Los Huertos,LOC,17
2023-06,Apr,ORG,17
2023-06,Nanterre,LOC,17
2023-06,Allende,PER,16
2023-06,Seremi De Desarrollo Social Y Familia,LOC,16
2023-06,Miguel Mellado,PER,16
2023-06,Marco Antonio Ávila,PER,16
2023-06,Región De Antofagasta,LOC,16
2023-06,Comisión Para La Paz,ORG,16
2023-06,Talcahuano,LOC,16
2023-06,Porvenir,LOC,16
2023-06,Cacique,MISC,16
2023-06,Podemos Hablar,MISC,16
2023-06,Sofía,PER,16
2023-06,Aracely Galvarini,PER,16
2023-06,Choapa,LOC,16
2023-06,Senapred,LOC,16
2023-06,Interior,PER,16
2023-06,Código Del Trabajo,MISC,16
2023-06,Sip,ORG,16
2023-06,Corte,ORG,16
2023-06,Alcalde,LOC,16
2023-06,Riquelme,PER,16
2023-06,Instagram Una Publicación,MISC,16
2023-06,Confederación De La Producción Y Del Comercio,ORG,16
2023-06,Otd,ORG,16
2023-06,Trans,LOC,16
2023-06,No Binaria,MISC,16
2023-06,Diócesis De Rancagua,LOC,16
2023-06,Montes,PER,16
2023-06,Alto Biobío,LOC,16
2023-06,Mariel Fernández,PER,16
2023-06,"Marco Lara

Nuestro",PER,16
2023-06,Consultarle,PER,16
2023-06,La Idea De La Labor De Los Ministros En,MISC,16
2023-06,Italia,LOC,15
2023-06,Gobernador Regional,MISC,15
2023-06,Energía,ORG,15
2023-06,Juan Ramón Godoy,PER,15
2023-06,El Día,ORG,15
2023-06,Noticias Relacionadas,PER,15
2023-06,Colchagua,LOC,15
2023-06,Uci,ORG,15
2023-06,Arica,LOC,15
2023-06,Los Andes,LOC,15
2023-06,Tribunal,ORG,15
2023-06,El Molino,LOC,15
2023-06,Quiero,MISC,15
2023-06,La Iniciativa,MISC,15
2023-06,Huachipato,ORG,15
2023-06,Biden,PER,15
2023-06,Nicaragua,LOC,15
2023-06,Banco Central,ORG,15
2023-06,Presidencia,ORG,15
2023-06,Servicio De Impuestos Internos,ORG,15
2023-06,Latorre,PER,15
2023-06,Fundación Procultura,ORG,15
2023-06,Montes,LOC,15
2023-06,Mataquito,LOC,15
2023-06,Dresdner,ORG,15
2023-06,Marte,LOC,15
2023-06,Alejandro Riquelme,PER,15
2023-06,Caso Convenios,MISC,15
2023-06,Iarc,ORG,15
2023-06,Conaf,ORG,14
2023-06,Serviu De Antofagasta,LOC,14
2023-06,Roja,ORG,14
2023-06,Bajo,MISC,14
2023-06,Equidad De Género,ORG,14
2023-06,Río Claro,LOC,14
2023-06,Estado De Chile,LOC,14
2023-06,O'Higgins,PER,14
2023-06,Ministerio De Ciencia,LOC,14
2023-06,Consejo,ORG,14
2023-06,Flamengo,ORG,14
2023-06,Racing,ORG,14
2023-06,Francisco Huenchumilla,PER,14
2023-06,Facultad De Ingeniería Y Ciencias De La Universidad Adolfo Ibáñez,LOC,14
2023-06,Paes,MISC,14
2023-06,Illapel,LOC,14
2023-06,Monte Patria,LOC,14
2023-06,Collipulli,LOC,14
2023-06,Juan Carlos Muñoz,PER,14
2023-06,Eduardo Fuentes,PER,14
2023-06,Netflix,ORG,14
2023-06,Conaf,LOC,14
2023-06,Antártica Chilena,LOC,14
2023-06,Monsalve,PER,14
2023-06,Jorge,PER,14
2023-06,Radio Bío Bío,ORG,14
2023-06,Loreto,LOC,14
2023-06,Fao,ORG,14
2023-06,Pensión Garantizada Universal,MISC,13
2023-06,Cerro Castillo,LOC,13
2023-06,Parlamento,ORG,13
2023-06,Jesús,PER,13
2023-06,Ministerio De Desarrollo Social Y Familia,LOC,13
2023-06,Coihueco,LOC,13
2023-06,Universidad Santo Tomás,ORG,13
2023-06,Oceangate Expeditions,MISC,13
2023-06,Tribunal Oral,MISC,13
2023-06,Sernameg,MISC,13
2023-06,"Tecnología, Conocimiento E Innovación",MISC,13
2023-06,Rio Maipo,LOC,13
2023-06,Buenosdiastvn,ORG,13
2023-06,Telebot,PER,13
2023-06,Ñuñoa,LOC,13
2023-06,Mineduc,PER,13
2023-06,Caldera,LOC,13
2023-06,Consejo De Defensa Del Estado,ORG,13
2023-06,Roberto Jacob,PER,13
2023-06,Dirección General De Aguas,ORG,13
2023-06,Lula,PER,13
2023-06,Ruta 5 Sur,LOC,13
2023-06,Camila Vallejo,PER,13
2023-06,Sename,MISC,13
2023-06,Estudiantes,ORG,13
2023-06,Chávez,PER,13
2023-06,Joselo,PER,13
2023-06,Thiago,PER,13
2023-06,Curacautín,LOC,13
2023-06,Servicio Electoral,ORG,13
2023-06,Luciano Rivas,PER,13
2023-06,Fundación,ORG,13
2023-06,Futaleufú,LOC,13
2023-06,Cogrid,MISC,13
