,media_name_normalized,num_samples,mean_tokens,median_tokens,mean_unique_words,mean_sentences,mean_ttr,mean_sent_len,mean_content_ratio
0,barilochedigital.com/43498-2,2933,579.8816911012615,496.0,235.8203204909649,18.58199795431299,0.4896201510587441,34.25159993414827,0.5320464120937792
1,elintransigente.com,3256,471.0534398034398,436.0,208.17291154791155,19.042383292383292,0.5222767441992421,26.409549352519893,0.517836030808698
2,elle.clarin.com,26576,966.8464780252859,797.0,355.37379590608066,38.858293196869354,0.45337956337429774,27.264486239734957,0.5261052256639969
3,noticiasargentinas.com/rss.xml,3933,488.68039664378335,445.0,213.38342232392574,16.767607424357998,0.5111239363591227,31.184999364190897,0.5264923162542535
4,servicios.lanacion.com.ar,4451,991.2215232532016,790.0,362.1339024938216,37.28735115704336,0.45898801824066915,30.569481556866855,0.5292339239534698
5,www.anbariloche.com.ar/galerias,2375,584.4955789473685,495.0,235.2842105263158,20.57642105263158,0.4839108138216637,29.978808440988903,0.531287686698182
6,www.clarin.com,7108,1040.1150815981991,877.0,374.53671918964545,42.114378165447384,0.44241749291820587,26.758605343853038,0.5222130024890212
7,www.cronista.com,5022,733.1079251294306,610.0,275.72520908004776,25.8363201911589,0.46044764678555117,30.426506190710032,0.5315405664741729
8,www.cronista.com/juegos,4641,683.4615384615385,570.0,269.7453135100194,25.18595130359836,0.4796470445681988,28.968358802946014,0.534908954784038
9,www.elcordillerano.com.ar/region,5948,535.3414593140551,473.0,227.31018829858775,19.524377942165433,0.5041383250884933,29.508661035933283,0.5208741371321745
10,www.eldestapeweb.com,7476,800.3917870518994,637.0,307.2637774210808,26.79146602461209,0.4663310214781315,31.706308335144968,0.5194833144660291
11,www.eldiarioar.com,5302,1200.0437570728027,937.0,422.28234628442095,42.845718596755944,0.4458116501783387,31.35444299644316,0.5201922258461243
12,www.hoydia.com.ar/podcasts,2435,616.5626283367557,518.0,248.5170431211499,19.835728952772072,0.49278249454982914,33.65036510589983,0.5276109546623153
13,www.infobae.com,8748,832.5867626886145,714.0,327.54195244627346,29.811499771376315,0.4727209803160638,30.209801704861903,0.5422456412791145
14,www.iprofesional.com/turismo,2941,990.2805168310099,871.0,349.265555933356,32.06562393743624,0.4288273834062679,32.85684416754059,0.5343465100052559
15,www.lmneuquen.com,6260,733.4678913738019,637.0,281.064696485623,26.31485623003195,0.4622655549546939,29.800834569539823,0.516221006951177
16,www.mejorinformado.com,4251,578.4580098800283,480.0,241.6765466948953,20.260644554222537,0.5005161145469177,30.556334044275868,0.5262956783084788
17,www.minutouno.com/cordoba-a334,2831,462.4443659484281,447.0,199.58671847403744,17.834687389614977,0.5010206053948274,27.20448502788804,0.5162313305554044
18,www.noticiasrionegro.com.ar/buscar,2773,609.1644428416877,507.0,245.72051929318428,20.090515686981608,0.4934989930634989,34.427915950344364,0.5335388845890375
19,www.tiempoar.com.ar,2569,996.2767613857532,899.0,380.71623199688594,35.65005838847801,0.46577716203587466,33.2950137695081,0.5153120215349841
